goos: freebsd
goarch: amd64
cpu: Intel(R) Core(TM) i7-6700K CPU @ 4.00GHz
                                 │ linear.txt  │
                                 │   sec/op    │
Set/Btree/Random/Order-56-8        259.9n ± 1%
Set/Btree/Random/Order-58-8        260.6n ± 1%
Set/Btree/Random/Order-60-8        260.3n ± 0%
Set/Btree/Random/Order-62-8        259.9n ± 0%
Set/Btree/Random/Order-64-8        262.0n ± 1%
Set/Btree/Random/Order-66-8        262.8n ± 1%
Set/Btree/Random/Order-68-8        265.6n ± 1%
Set/Btree/Random/Order-70-8        265.9n ± 1%
Set/Btree/Random/Order-72-8        275.4n ± 1%
Set/Btree/Random/Order-74-8        274.7n ± 1%
Set/Btree/Random/Order-76-8        275.2n ± 1%
Set/Btree/Random/Order-78-8        274.3n ± 1%
Set/Btree/Random/Order-80-8        274.4n ± 1%
Set/Btree/Random/Order-82-8        274.0n ± 0%
Set/Btree/Random/Order-84-8        274.1n ± 0%
Set/Btree/Random/Order-86-8        280.7n ± 0%
Set/Btree/Random/Order-88-8        282.8n ± 0%
Set/Btree/Random/Order-90-8        284.5n ± 0%
Set/Btree/Random/Order-92-8        286.7n ± 0%
Set/Btree/Random/Order-94-8        289.9n ± 1%
Set/Btree/Random/Order-96-8        290.6n ± 1%
Set/Btree/Random/Order-98-8        292.9n ± 1%
Set/Btree/Random/Order-100-8       296.7n ± 5%
Set/Btree/Random/Order-102-8       298.4n ± 1%
Set/Btree/Random/Order-104-8       300.8n ± 1%
Set/Btree/Random/Order-106-8       304.5n ± 1%
Set/Btree/Random/Order-108-8       305.4n ± 1%
Set/Btree/Random/Order-110-8       307.0n ± 0%
Set/Btree/Random/Order-112-8       312.6n ± 1%
Set/Btree/Random/Order-114-8       315.4n ± 1%
Set/Btree/Random/Order-116-8       317.0n ± 1%
Set/Btree/Random/Order-118-8       318.2n ± 1%
Set/Btree/Random/Order-120-8       320.8n ± 0%
Set/Btree/Random/Order-122-8       322.2n ± 1%
Set/Btree/Random/Order-124-8       324.1n ± 0%
Set/Btree/Random/Order-126-8       326.1n ± 1%
Set/Btree/Random/Order-128-8       332.2n ± 0%
Set/Btree/Random/Order-130-8       334.4n ± 1%
Set/Btree/Random/Order-132-8       336.2n ± 0%
Set/Btree/Random/Order-134-8       338.0n ± 0%
Set/Btree/Random/Order-136-8       342.1n ± 1%
Set/Btree/Random/Order-138-8       345.2n ± 1%
Set/Btree/Random/Order-140-8       347.8n ± 0%
Set/Btree/Random/Order-142-8       348.8n ± 0%
Set/Btree/Random/Order-144-8       350.7n ± 0%
Set/Btree/Random/Order-146-8       355.4n ± 2%
Set/Btree/Random/Order-148-8       355.6n ± 1%
Set/Btree/Random/Order-150-8       358.6n ± 0%
Set/Btree/Random/Order-152-8       360.8n ± 1%
Set/Btree/Random/Order-154-8       363.1n ± 1%
Set/Btree/Random/Order-156-8       365.0n ± 0%
Set/Btree/Random/Order-158-8       366.9n ± 1%
Set/Btree/Random/Order-160-8       368.7n ± 1%
Set/Btree/Random/Order-162-8       371.8n ± 1%
Set/Btree/Random/Order-164-8       373.3n ± 1%
Set/Btree/Random/Order-166-8       376.4n ± 1%
Set/Btree/Random/Order-168-8       379.0n ± 1%
Set/Btree/Random/Order-170-8       380.4n ± 1%
Set/Btree/Random/Order-172-8       383.3n ± 1%
Set/Btree/Random/Order-174-8       386.4n ± 0%
Set/Btree/Random/Order-176-8       388.8n ± 1%
Set/Btree/Random/Order-178-8       391.3n ± 0%
Set/Btree/Random/Order-180-8       393.3n ± 1%
Set/Btree/Random/Order-182-8       395.4n ± 1%
Set/Btree/Random/Order-184-8       398.1n ± 0%
Set/Btree/Random/Order-186-8       401.3n ± 2%
Set/Btree/Random/Order-188-8       404.0n ± 1%
Set/Btree/Random/Order-190-8       405.8n ± 1%
Set/Btree/Random/Order-192-8       407.9n ± 1%
Set/Btree/Random/Order-194-8       410.3n ± 1%
Set/Btree/Random/Order-196-8       413.2n ± 1%
Set/Btree/Random/Order-198-8       417.7n ± 0%
Set/Btree/Random/Order-200-8       420.2n ± 1%
Set/Btree/Random/Order-202-8       421.6n ± 0%
Set/Btree/Random/Order-204-8       426.1n ± 1%
Set/Btree/Random/Order-206-8       427.4n ± 0%
Set/Btree/Random/Order-208-8       430.4n ± 1%
Set/Btree/Random/Order-210-8       432.8n ± 1%
Set/Btree/Random/Order-212-8       433.9n ± 1%
Set/Btree/Random/Order-214-8       440.1n ± 2%
Set/Btree/Random/Order-216-8       442.7n ± 0%
Set/Btree/Random/Order-218-8       444.7n ± 1%
Set/Btree/Random/Order-220-8       449.1n ± 1%
Set/Btree/Random/Order-222-8       450.7n ± 1%
Set/Btree/Random/Order-224-8       454.9n ± 4%
Set/Btree/Random/Order-226-8       455.9n ± 0%
Set/Btree/Random/Order-228-8       459.4n ± 0%
Set/Btree/Random/Order-230-8       462.1n ± 1%
Set/Btree/Random/Order-232-8       464.6n ± 0%
Set/Btree/Random/Order-234-8       467.6n ± 1%
Set/Btree/Random/Order-236-8       468.8n ± 1%
Set/Btree/Random/Order-238-8       471.1n ± 1%
Set/Btree/Random/Order-240-8       473.2n ± 0%
Set/Btree/Random/Order-242-8       476.8n ± 0%
Set/Btree/Random/Order-244-8       478.4n ± 0%
Set/Btree/Random/Order-246-8       480.9n ± 1%
Set/Btree/Random/Order-248-8       484.1n ± 1%
Set/Btree/Random/Order-250-8       486.0n ± 0%
Set/Btree/Random/Order-252-8       488.2n ± 1%
Set/Btree/Random/Order-254-8       493.0n ± 1%
Set/Btree/Random/Order-256-8       501.9n ± 0%
Set/Btree/Ascending/Order-2-8      128.9n ± 1%
Set/Btree/Ascending/Order-4-8      79.17n ± 1%
Set/Btree/Ascending/Order-6-8      64.70n ± 2%
Set/Btree/Ascending/Order-8-8      56.39n ± 1%
Set/Btree/Ascending/Order-10-8     51.91n ± 1%
Set/Btree/Ascending/Order-12-8     52.71n ± 1%
Set/Btree/Ascending/Order-14-8     45.44n ± 2%
Set/Btree/Ascending/Order-16-8     44.92n ± 1%
Set/Btree/Ascending/Order-18-8     43.38n ± 1%
Set/Btree/Ascending/Order-20-8     42.62n ± 1%
Set/Btree/Ascending/Order-22-8     41.16n ± 2%
Set/Btree/Ascending/Order-24-8     41.86n ± 6%
Set/Btree/Ascending/Order-26-8     38.33n ± 1%
Set/Btree/Ascending/Order-28-8     35.98n ± 1%
Set/Btree/Ascending/Order-30-8     37.16n ± 1%
Set/Btree/Ascending/Order-32-8     36.50n ± 1%
Set/Btree/Ascending/Order-34-8     35.94n ± 2%
Set/Btree/Ascending/Order-36-8     35.69n ± 1%
Set/Btree/Ascending/Order-38-8     38.09n ± 1%
Set/Btree/Ascending/Order-40-8     38.06n ± 2%
Set/Btree/Ascending/Order-42-8     36.81n ± 1%
Set/Btree/Ascending/Order-44-8     35.73n ± 1%
Set/Btree/Ascending/Order-46-8     35.02n ± 1%
Set/Btree/Ascending/Order-48-8     36.80n ± 5%
Set/Btree/Ascending/Order-50-8     36.42n ± 2%
Set/Btree/Ascending/Order-52-8     35.62n ± 0%
Set/Btree/Ascending/Order-54-8     37.24n ± 6%
Set/Btree/Ascending/Order-56-8     34.52n ± 2%
Set/Btree/Ascending/Order-58-8     33.20n ± 0%
Set/Btree/Ascending/Order-60-8     32.71n ± 2%
Set/Btree/Ascending/Order-62-8     32.74n ± 2%
Set/Btree/Ascending/Order-64-8     32.53n ± 0%
Set/Btree/Ascending/Order-66-8     32.10n ± 1%
Set/Btree/Ascending/Order-68-8     31.57n ± 1%
Set/Btree/Ascending/Order-70-8     31.09n ± 2%
Set/Btree/Ascending/Order-72-8     33.28n ± 1%
Set/Btree/Ascending/Order-74-8     32.51n ± 1%
Set/Btree/Ascending/Order-76-8     32.09n ± 1%
Set/Btree/Ascending/Order-78-8     31.58n ± 2%
Set/Btree/Ascending/Order-80-8     31.38n ± 2%
Set/Btree/Ascending/Order-82-8     31.06n ± 1%
Set/Btree/Ascending/Order-84-8     30.79n ± 1%
Set/Btree/Ascending/Order-86-8     29.91n ± 0%
Set/Btree/Ascending/Order-88-8     29.81n ± 1%
Set/Btree/Ascending/Order-90-8     29.70n ± 1%
Set/Btree/Ascending/Order-92-8     29.55n ± 1%
Set/Btree/Ascending/Order-94-8     29.34n ± 1%
Set/Btree/Ascending/Order-96-8     29.32n ± 1%
Set/Btree/Ascending/Order-98-8     29.27n ± 1%
Set/Btree/Ascending/Order-100-8    28.96n ± 1%
Set/Btree/Ascending/Order-102-8    30.03n ± 1%
Set/Btree/Ascending/Order-104-8    29.81n ± 1%
Set/Btree/Ascending/Order-106-8    29.50n ± 4%
Set/Btree/Ascending/Order-108-8    29.37n ± 2%
Set/Btree/Ascending/Order-110-8    29.48n ± 1%
Set/Btree/Ascending/Order-112-8    29.39n ± 1%
Set/Btree/Ascending/Order-114-8    29.43n ± 1%
Set/Btree/Ascending/Order-116-8    29.50n ± 1%
Set/Btree/Ascending/Order-118-8    29.92n ± 0%
Set/Btree/Ascending/Order-120-8    29.69n ± 0%
Set/Btree/Ascending/Order-122-8    28.84n ± 0%
Set/Btree/Ascending/Order-124-8    29.09n ± 1%
Set/Btree/Ascending/Order-126-8    28.74n ± 1%
Set/Btree/Ascending/Order-128-8    28.55n ± 0%
Set/Btree/Ascending/Order-130-8    28.65n ± 2%
Set/Btree/Ascending/Order-132-8    28.44n ± 1%
Set/Btree/Ascending/Order-134-8    28.34n ± 1%
Set/Btree/Ascending/Order-136-8    28.16n ± 1%
Set/Btree/Ascending/Order-138-8    28.16n ± 2%
Set/Btree/Ascending/Order-140-8    28.03n ± 1%
Set/Btree/Ascending/Order-142-8    28.20n ± 1%
Set/Btree/Ascending/Order-144-8    31.25n ± 1%
Set/Btree/Ascending/Order-146-8    31.09n ± 1%
Set/Btree/Ascending/Order-148-8    30.94n ± 5%
Set/Btree/Ascending/Order-150-8    30.98n ± 1%
Set/Btree/Ascending/Order-152-8    30.81n ± 1%
Set/Btree/Ascending/Order-154-8    30.67n ± 1%
Set/Btree/Ascending/Order-156-8    30.67n ± 2%
Set/Btree/Ascending/Order-158-8    30.45n ± 0%
Set/Btree/Ascending/Order-160-8    30.34n ± 4%
Set/Btree/Ascending/Order-162-8    30.82n ± 2%
Set/Btree/Ascending/Order-164-8    30.39n ± 1%
Set/Btree/Ascending/Order-166-8    30.25n ± 1%
Set/Btree/Ascending/Order-168-8    30.06n ± 1%
Set/Btree/Ascending/Order-170-8    29.84n ± 1%
Set/Btree/Ascending/Order-172-8    28.05n ± 1%
Set/Btree/Ascending/Order-174-8    28.38n ± 2%
Set/Btree/Ascending/Order-176-8    28.01n ± 1%
Set/Btree/Ascending/Order-178-8    27.76n ± 0%
Set/Btree/Ascending/Order-180-8    28.75n ± 1%
Set/Btree/Ascending/Order-182-8    27.72n ± 1%
Set/Btree/Ascending/Order-184-8    27.67n ± 1%
Set/Btree/Ascending/Order-186-8    27.57n ± 2%
Set/Btree/Ascending/Order-188-8    27.45n ± 1%
Set/Btree/Ascending/Order-190-8    27.47n ± 1%
Set/Btree/Ascending/Order-192-8    27.41n ± 1%
Set/Btree/Ascending/Order-194-8    27.52n ± 1%
Set/Btree/Ascending/Order-196-8    27.35n ± 1%
Set/Btree/Ascending/Order-198-8    27.54n ± 1%
Set/Btree/Ascending/Order-200-8    27.41n ± 1%
Set/Btree/Ascending/Order-202-8    27.25n ± 1%
Set/Btree/Ascending/Order-204-8    27.90n ± 1%
Set/Btree/Ascending/Order-206-8    27.79n ± 1%
Set/Btree/Ascending/Order-208-8    27.56n ± 1%
Set/Btree/Ascending/Order-210-8    27.41n ± 2%
Set/Btree/Ascending/Order-212-8    27.45n ± 1%
Set/Btree/Ascending/Order-214-8    28.08n ± 1%
Set/Btree/Ascending/Order-216-8    27.95n ± 1%
Set/Btree/Ascending/Order-218-8    27.68n ± 1%
Set/Btree/Ascending/Order-220-8    27.72n ± 0%
Set/Btree/Ascending/Order-222-8    27.68n ± 1%
Set/Btree/Ascending/Order-224-8    27.57n ± 3%
Set/Btree/Ascending/Order-226-8    27.52n ± 1%
Set/Btree/Ascending/Order-228-8    28.61n ± 1%
Set/Btree/Ascending/Order-230-8    28.51n ± 1%
Set/Btree/Ascending/Order-232-8    28.55n ± 1%
Set/Btree/Ascending/Order-234-8    28.31n ± 0%
Set/Btree/Ascending/Order-236-8    28.38n ± 1%
Set/Btree/Ascending/Order-238-8    28.43n ± 2%
Set/Btree/Ascending/Order-240-8    28.13n ± 1%
Set/Btree/Ascending/Order-242-8    28.19n ± 1%
Set/Btree/Ascending/Order-244-8    28.96n ± 3%
Set/Btree/Ascending/Order-246-8    28.38n ± 2%
Set/Btree/Ascending/Order-248-8    27.98n ± 4%
Set/Btree/Ascending/Order-250-8    28.51n ± 2%
Set/Btree/Ascending/Order-252-8    28.04n ± 2%
Set/Btree/Ascending/Order-254-8    27.77n ± 2%
Set/Btree/Ascending/Order-256-8    28.05n ± 1%
Set/Btree/Descending/Order-2-8     115.2n ± 1%
Set/Btree/Descending/Order-4-8     82.08n ± 1%
Set/Btree/Descending/Order-6-8     66.04n ± 1%
Set/Btree/Descending/Order-8-8     60.41n ± 1%
Set/Btree/Descending/Order-10-8    56.60n ± 1%
Set/Btree/Descending/Order-12-8    58.00n ± 1%
Set/Btree/Descending/Order-14-8    52.08n ± 1%
Set/Btree/Descending/Order-16-8    52.65n ± 1%
Set/Btree/Descending/Order-18-8    51.54n ± 1%
Set/Btree/Descending/Order-20-8    51.19n ± 0%
Set/Btree/Descending/Order-22-8    50.62n ± 1%
Set/Btree/Descending/Order-24-8    53.21n ± 5%
Set/Btree/Descending/Order-26-8    49.37n ± 0%
Set/Btree/Descending/Order-28-8    47.45n ± 1%
Set/Btree/Descending/Order-30-8    49.35n ± 1%
Set/Btree/Descending/Order-32-8    50.73n ± 0%
Set/Btree/Descending/Order-34-8    50.80n ± 1%
Set/Btree/Descending/Order-36-8    50.64n ± 1%
Set/Btree/Descending/Order-38-8    53.55n ± 3%
Set/Btree/Descending/Order-40-8    53.36n ± 9%
Set/Btree/Descending/Order-42-8    54.15n ± 6%
Set/Btree/Descending/Order-44-8    51.95n ± 2%
Set/Btree/Descending/Order-46-8    51.05n ± 2%
Set/Btree/Descending/Order-48-8    54.09n ± 3%
Set/Btree/Descending/Order-50-8    53.66n ± 1%
Set/Btree/Descending/Order-52-8    53.37n ± 0%
Set/Btree/Descending/Order-54-8    53.89n ± 1%
Set/Btree/Descending/Order-56-8    52.84n ± 1%
Set/Btree/Descending/Order-58-8    52.86n ± 1%
Set/Btree/Descending/Order-60-8    53.49n ± 1%
Set/Btree/Descending/Order-62-8    53.89n ± 1%
Set/Btree/Descending/Order-64-8    54.71n ± 1%
Set/Btree/Descending/Order-66-8    55.00n ± 2%
Set/Btree/Descending/Order-68-8    56.46n ± 1%
Set/Btree/Descending/Order-70-8    56.57n ± 1%
Set/Btree/Descending/Order-72-8    58.41n ± 4%
Set/Btree/Descending/Order-74-8    58.74n ± 1%
Set/Btree/Descending/Order-76-8    59.15n ± 3%
Set/Btree/Descending/Order-78-8    59.06n ± 1%
Set/Btree/Descending/Order-80-8    59.49n ± 1%
Set/Btree/Descending/Order-82-8    59.95n ± 1%
Set/Btree/Descending/Order-84-8    61.13n ± 4%
Set/Btree/Descending/Order-86-8    59.86n ± 1%
Set/Btree/Descending/Order-88-8    60.27n ± 1%
Set/Btree/Descending/Order-90-8    60.67n ± 1%
Set/Btree/Descending/Order-92-8    61.34n ± 3%
Set/Btree/Descending/Order-94-8    61.52n ± 1%
Set/Btree/Descending/Order-96-8    61.99n ± 1%
Set/Btree/Descending/Order-98-8    62.30n ± 1%
Set/Btree/Descending/Order-100-8   62.86n ± 1%
Set/Btree/Descending/Order-102-8   64.23n ± 0%
Set/Btree/Descending/Order-104-8   64.83n ± 0%
Set/Btree/Descending/Order-106-8   65.28n ± 1%
Set/Btree/Descending/Order-108-8   65.89n ± 1%
Set/Btree/Descending/Order-110-8   66.22n ± 1%
Set/Btree/Descending/Order-112-8   66.66n ± 0%
Set/Btree/Descending/Order-114-8   67.59n ± 1%
Set/Btree/Descending/Order-116-8   67.88n ± 1%
Set/Btree/Descending/Order-118-8   68.08n ± 1%
Set/Btree/Descending/Order-120-8   68.76n ± 1%
Set/Btree/Descending/Order-122-8   69.11n ± 1%
Set/Btree/Descending/Order-124-8   69.59n ± 1%
Set/Btree/Descending/Order-126-8   70.12n ± 1%
Set/Btree/Descending/Order-128-8   70.56n ± 1%
Set/Btree/Descending/Order-130-8   70.98n ± 1%
Set/Btree/Descending/Order-132-8   71.40n ± 1%
Set/Btree/Descending/Order-134-8   71.89n ± 0%
Set/Btree/Descending/Order-136-8   72.46n ± 1%
Set/Btree/Descending/Order-138-8   72.87n ± 0%
Set/Btree/Descending/Order-140-8   73.35n ± 0%
Set/Btree/Descending/Order-142-8   73.91n ± 1%
Set/Btree/Descending/Order-144-8   78.31n ± 1%
Set/Btree/Descending/Order-146-8   78.20n ± 1%
Set/Btree/Descending/Order-148-8   78.87n ± 1%
Set/Btree/Descending/Order-150-8   79.19n ± 1%
Set/Btree/Descending/Order-152-8   79.62n ± 0%
Set/Btree/Descending/Order-154-8   80.36n ± 0%
Set/Btree/Descending/Order-156-8   80.54n ± 1%
Set/Btree/Descending/Order-158-8   81.20n ± 1%
Set/Btree/Descending/Order-160-8   81.45n ± 1%
Set/Btree/Descending/Order-162-8   82.65n ± 2%
Set/Btree/Descending/Order-164-8   82.49n ± 0%
Set/Btree/Descending/Order-166-8   83.56n ± 1%
Set/Btree/Descending/Order-168-8   83.63n ± 1%
Set/Btree/Descending/Order-170-8   84.07n ± 1%
Set/Btree/Descending/Order-172-8   82.29n ± 1%
Set/Btree/Descending/Order-174-8   82.79n ± 0%
Set/Btree/Descending/Order-176-8   83.51n ± 0%
Set/Btree/Descending/Order-178-8   84.35n ± 1%
Set/Btree/Descending/Order-180-8   84.42n ± 0%
Set/Btree/Descending/Order-182-8   85.15n ± 1%
Set/Btree/Descending/Order-184-8   85.42n ± 0%
Set/Btree/Descending/Order-186-8   85.97n ± 0%
Set/Btree/Descending/Order-188-8   86.49n ± 0%
Set/Btree/Descending/Order-190-8   87.46n ± 1%
Set/Btree/Descending/Order-192-8   87.72n ± 1%
Set/Btree/Descending/Order-194-8   89.44n ± 2%
Set/Btree/Descending/Order-196-8   88.82n ± 1%
Set/Btree/Descending/Order-198-8   89.42n ± 0%
Set/Btree/Descending/Order-200-8   90.14n ± 1%
Set/Btree/Descending/Order-202-8   90.59n ± 0%
Set/Btree/Descending/Order-204-8   91.33n ± 0%
Set/Btree/Descending/Order-206-8   91.87n ± 0%
Set/Btree/Descending/Order-208-8   92.43n ± 1%
Set/Btree/Descending/Order-210-8   92.97n ± 0%
Set/Btree/Descending/Order-212-8   93.77n ± 0%
Set/Btree/Descending/Order-214-8   94.50n ± 0%
Set/Btree/Descending/Order-216-8   94.95n ± 0%
Set/Btree/Descending/Order-218-8   95.66n ± 0%
Set/Btree/Descending/Order-220-8   96.09n ± 1%
Set/Btree/Descending/Order-222-8   96.56n ± 1%
Set/Btree/Descending/Order-224-8   97.08n ± 0%
Set/Btree/Descending/Order-226-8   97.58n ± 1%
Set/Btree/Descending/Order-228-8   99.06n ± 0%
Set/Btree/Descending/Order-230-8   99.32n ± 1%
Set/Btree/Descending/Order-232-8   100.1n ± 1%
Set/Btree/Descending/Order-234-8   100.7n ± 1%
Set/Btree/Descending/Order-236-8   101.0n ± 0%
Set/Btree/Descending/Order-238-8   102.1n ± 1%
Set/Btree/Descending/Order-240-8   102.1n ± 1%
Set/Btree/Descending/Order-242-8   102.6n ± 0%
Set/Btree/Descending/Order-244-8   103.2n ± 1%
Set/Btree/Descending/Order-246-8   103.5n ± 0%
Set/Btree/Descending/Order-248-8   104.1n ± 0%
Set/Btree/Descending/Order-250-8   104.6n ± 0%
Set/Btree/Descending/Order-252-8   105.2n ± 0%
Set/Btree/Descending/Order-254-8   106.2n ± 1%
Set/Btree/Descending/Order-256-8   106.4n ± 0%
Set/Btree/Sawtooth/Order-2-8       127.1n ± 1%
Set/Btree/Sawtooth/Order-4-8       84.68n ± 2%
Set/Btree/Sawtooth/Order-6-8       68.21n ± 2%
Set/Btree/Sawtooth/Order-8-8       61.45n ± 2%
Set/Btree/Sawtooth/Order-10-8      57.09n ± 1%
Set/Btree/Sawtooth/Order-12-8      55.61n ± 4%
Set/Btree/Sawtooth/Order-14-8      50.99n ± 1%
Set/Btree/Sawtooth/Order-16-8      50.95n ± 1%
Set/Btree/Sawtooth/Order-18-8      49.49n ± 1%
Set/Btree/Sawtooth/Order-20-8      49.16n ± 1%
Set/Btree/Sawtooth/Order-22-8      47.48n ± 1%
Set/Btree/Sawtooth/Order-24-8      46.71n ± 1%
Set/Btree/Sawtooth/Order-26-8      45.59n ± 1%
Set/Btree/Sawtooth/Order-28-8      43.48n ± 1%
Set/Btree/Sawtooth/Order-30-8      45.41n ± 1%
Set/Btree/Sawtooth/Order-32-8      45.55n ± 1%
Set/Btree/Sawtooth/Order-34-8      45.31n ± 1%
Set/Btree/Sawtooth/Order-36-8      44.84n ± 1%
Set/Btree/Sawtooth/Order-38-8      47.72n ± 1%
Set/Btree/Sawtooth/Order-40-8      47.59n ± 1%
Set/Btree/Sawtooth/Order-42-8      46.90n ± 1%
Set/Btree/Sawtooth/Order-44-8      46.16n ± 2%
Set/Btree/Sawtooth/Order-46-8      45.52n ± 1%
Set/Btree/Sawtooth/Order-48-8      47.97n ± 2%
Set/Btree/Sawtooth/Order-50-8      47.57n ± 1%
Set/Btree/Sawtooth/Order-52-8      47.33n ± 2%
Set/Btree/Sawtooth/Order-54-8      47.85n ± 2%
Set/Btree/Sawtooth/Order-56-8      45.58n ± 1%
Set/Btree/Sawtooth/Order-58-8      45.07n ± 1%
Set/Btree/Sawtooth/Order-60-8      45.23n ± 1%
Set/Btree/Sawtooth/Order-62-8      45.17n ± 1%
Set/Btree/Sawtooth/Order-64-8      45.59n ± 1%
Set/Btree/Sawtooth/Order-66-8      46.04n ± 2%
Set/Btree/Sawtooth/Order-68-8      45.38n ± 1%
Set/Btree/Sawtooth/Order-70-8      45.30n ± 3%
Set/Btree/Sawtooth/Order-72-8      47.20n ± 1%
Set/Btree/Sawtooth/Order-74-8      47.11n ± 2%
Set/Btree/Sawtooth/Order-76-8      46.73n ± 1%
Set/Btree/Sawtooth/Order-78-8      46.90n ± 4%
Set/Btree/Sawtooth/Order-80-8      46.52n ± 7%
Set/Btree/Sawtooth/Order-82-8      46.56n ± 1%
Set/Btree/Sawtooth/Order-84-8      46.86n ± 1%
Set/Btree/Sawtooth/Order-86-8      46.20n ± 1%
Set/Btree/Sawtooth/Order-88-8      46.51n ± 1%
Set/Btree/Sawtooth/Order-90-8      46.21n ± 2%
Set/Btree/Sawtooth/Order-92-8      46.37n ± 1%
Set/Btree/Sawtooth/Order-94-8      46.31n ± 1%
Set/Btree/Sawtooth/Order-96-8      46.39n ± 1%
Set/Btree/Sawtooth/Order-98-8      46.47n ± 0%
Set/Btree/Sawtooth/Order-100-8     46.98n ± 1%
Set/Btree/Sawtooth/Order-102-8     48.17n ± 1%
Set/Btree/Sawtooth/Order-104-8     48.35n ± 1%
Set/Btree/Sawtooth/Order-106-8     48.75n ± 2%
Set/Btree/Sawtooth/Order-108-8     48.55n ± 4%
Set/Btree/Sawtooth/Order-110-8     48.88n ± 1%
Set/Btree/Sawtooth/Order-112-8     48.89n ± 1%
Set/Btree/Sawtooth/Order-114-8     48.95n ± 1%
Set/Btree/Sawtooth/Order-116-8     49.26n ± 1%
Set/Btree/Sawtooth/Order-118-8     49.55n ± 1%
Set/Btree/Sawtooth/Order-120-8     50.24n ± 1%
Set/Btree/Sawtooth/Order-122-8     50.02n ± 1%
Set/Btree/Sawtooth/Order-124-8     50.92n ± 2%
Set/Btree/Sawtooth/Order-126-8     50.59n ± 1%
Set/Btree/Sawtooth/Order-128-8     50.69n ± 1%
Set/Btree/Sawtooth/Order-130-8     50.56n ± 1%
Set/Btree/Sawtooth/Order-132-8     50.77n ± 1%
Set/Btree/Sawtooth/Order-134-8     51.07n ± 1%
Set/Btree/Sawtooth/Order-136-8     51.05n ± 1%
Set/Btree/Sawtooth/Order-138-8     51.45n ± 1%
Set/Btree/Sawtooth/Order-140-8     51.39n ± 1%
Set/Btree/Sawtooth/Order-142-8     51.47n ± 1%
Set/Btree/Sawtooth/Order-144-8     55.61n ± 0%
Set/Btree/Sawtooth/Order-146-8     55.68n ± 1%
Set/Btree/Sawtooth/Order-148-8     55.80n ± 1%
Set/Btree/Sawtooth/Order-150-8     55.85n ± 1%
Set/Btree/Sawtooth/Order-152-8     56.14n ± 1%
Set/Btree/Sawtooth/Order-154-8     56.26n ± 0%
Set/Btree/Sawtooth/Order-156-8     56.54n ± 1%
Set/Btree/Sawtooth/Order-158-8     56.97n ± 0%
Set/Btree/Sawtooth/Order-160-8     57.23n ± 3%
Set/Btree/Sawtooth/Order-162-8     57.62n ± 1%
Set/Btree/Sawtooth/Order-164-8     57.66n ± 1%
Set/Btree/Sawtooth/Order-166-8     57.92n ± 1%
Set/Btree/Sawtooth/Order-168-8     58.04n ± 1%
Set/Btree/Sawtooth/Order-170-8     58.03n ± 1%
Set/Btree/Sawtooth/Order-172-8     56.27n ± 1%
Set/Btree/Sawtooth/Order-174-8     56.57n ± 1%
Set/Btree/Sawtooth/Order-176-8     56.73n ± 0%
Set/Btree/Sawtooth/Order-178-8     57.10n ± 0%
Set/Btree/Sawtooth/Order-180-8     56.92n ± 0%
Set/Btree/Sawtooth/Order-182-8     57.32n ± 0%
Set/Btree/Sawtooth/Order-184-8     57.65n ± 0%
Set/Btree/Sawtooth/Order-186-8     57.88n ± 1%
Set/Btree/Sawtooth/Order-188-8     58.03n ± 0%
Set/Btree/Sawtooth/Order-190-8     58.47n ± 1%
Set/Btree/Sawtooth/Order-192-8     58.48n ± 1%
Set/Btree/Sawtooth/Order-194-8     58.80n ± 1%
Set/Btree/Sawtooth/Order-196-8     59.11n ± 1%
Set/Btree/Sawtooth/Order-198-8     59.35n ± 1%
Set/Btree/Sawtooth/Order-200-8     59.84n ± 1%
Set/Btree/Sawtooth/Order-202-8     60.22n ± 1%
Set/Btree/Sawtooth/Order-204-8     60.49n ± 0%
Set/Btree/Sawtooth/Order-206-8     60.75n ± 1%
Set/Btree/Sawtooth/Order-208-8     61.23n ± 1%
Set/Btree/Sawtooth/Order-210-8     61.24n ± 1%
Set/Btree/Sawtooth/Order-212-8     61.62n ± 0%
Set/Btree/Sawtooth/Order-214-8     62.45n ± 2%
Set/Btree/Sawtooth/Order-216-8     62.32n ± 0%
Set/Btree/Sawtooth/Order-218-8     62.34n ± 1%
Set/Btree/Sawtooth/Order-220-8     63.23n ± 1%
Set/Btree/Sawtooth/Order-222-8     62.85n ± 1%
Set/Btree/Sawtooth/Order-224-8     63.81n ± 1%
Set/Btree/Sawtooth/Order-226-8     63.74n ± 1%
Set/Btree/Sawtooth/Order-228-8     64.84n ± 1%
Set/Btree/Sawtooth/Order-230-8     65.11n ± 0%
Set/Btree/Sawtooth/Order-232-8     65.49n ± 1%
Set/Btree/Sawtooth/Order-234-8     65.54n ± 1%
Set/Btree/Sawtooth/Order-236-8     65.91n ± 1%
Set/Btree/Sawtooth/Order-238-8     66.25n ± 1%
Set/Btree/Sawtooth/Order-240-8     66.36n ± 1%
Set/Btree/Sawtooth/Order-242-8     66.54n ± 1%
Set/Btree/Sawtooth/Order-244-8     66.83n ± 1%
Set/Btree/Sawtooth/Order-246-8     66.97n ± 1%
Set/Btree/Sawtooth/Order-248-8     67.57n ± 1%
Set/Btree/Sawtooth/Order-250-8     67.87n ± 1%
