Get/Btree/Random:
54,246.5
54,246.9
54,245.6
54,247.3
54,245.9
54,246.9
54,247.2
54,245.9
56,260.5
56,245.6
56,248.2
56,246.4
56,244.7
56,245.5
56,245.4
56,249.7
58,247.5
58,244.1
58,244.9
58,243.8
58,259.4
58,248.9
58,252.3
58,244.9
60,249.4
60,244.0
60,245.6
60,245.8
60,246.0
60,257.3
60,249.5
60,248.1
62,245.7
62,246.2
62,246.5
62,245.8
62,256.4
62,257.5
62,255.2
62,249.7
64,251.4
64,256.9
64,274.1
64,274.4
64,273.1
64,291.3
64,324.4
64,268.6
66,249.6
66,253.2
66,251.0
66,248.0
66,248.8
66,258.2
66,251.3
66,256.7
68,250.5
68,256.8
68,248.3
68,324.2
68,250.7
68,261.2
68,248.7
68,248.9
70,247.0
70,255.7
70,253.6
70,259.0
70,256.7
70,250.5
70,267.8
70,250.8
72,267.4
72,254.9
72,264.3
72,253.0
72,251.5
72,258.1
72,252.4
72,256.3
74,248.9
74,251.6
74,249.7
74,298.7
74,251.9
74,252.9
74,250.8
74,255.6
76,247.2
76,310.6
76,253.3
76,250.4
76,250.2
76,254.5
76,252.4
76,255.7
78,251.3
78,248.2
78,251.8
78,246.2
78,248.7
78,248.8
78,246.8
78,245.6
80,247.0
80,248.8
80,245.7
80,246.1
80,245.2
80,252.8
80,249.0
80,254.7
82,246.0
82,260.6
82,249.7
82,246.1
82,252.3
82,246.0
82,245.1
82,245.3
84,245.8
84,268.1
84,248.0
84,257.7
84,244.6
84,252.3
84,247.7
84,245.8
86,246.5
86,256.1
86,248.2
86,253.2
86,246.7
86,247.8
86,254.1
86,255.7
88,295.5
88,261.6
88,282.8
88,275.4
88,274.6
88,319.1
88,252.5
88,254.8
90,248.6
90,252.4
90,251.1
90,249.4
90,250.6
90,249.8
90,253.9
90,248.6
92,248.9
92,256.1
92,251.8
92,248.2
92,259.2
92,259.4
92,256.4
92,258.5
94,255.0
94,256.4
94,254.9
94,260.3
94,256.6
94,264.3
94,257.3
94,259.9
96,263.6
96,256.3
96,260.6
96,256.0
96,253.4
96,259.4
96,305.6
96,320.1
98,280.8
98,260.2
98,267.7
98,261.7
98,252.6
98,257.6
98,259.5
98,267.8
100,319.5
100,298.0
100,258.2
100,269.4
100,257.9
100,258.1
100,258.7
100,260.7
102,260.1
102,259.8
102,258.8
102,260.2
102,260.8
102,257.7
102,259.2
102,261.8
104,259.2
104,259.4
104,263.4
104,261.7
104,258.4
104,260.8
104,261.1
104,257.9
106,265.1
106,263.3
106,263.1
106,264.5
106,274.4
106,263.4
106,259.6
106,263.4
108,268.7
108,270.3
108,267.3
108,270.6
108,268.4
108,270.3
108,275.5
108,270.9
110,271.4
110,272.5
110,273.6
110,272.8
110,278.2
110,272.7
110,270.5
110,276.2
112,271.9
112,271.0
112,270.9
112,274.6
112,271.6
112,271.1
112,270.6
112,277.3
114,280.8
114,339.1
114,277.0
114,328.0
114,269.7
114,277.4
114,271.7
114,273.0
116,275.4
116,276.2
116,280.5
116,355.2
116,275.0
116,387.2
116,277.4
116,267.1
118,264.1
118,279.5
118,267.7
118,275.9
118,280.5
118,287.3
118,264.8
118,272.9
120,270.9
120,275.2
120,264.6
120,272.8
120,266.0
120,272.0
120,265.6
120,265.5
122,266.3
122,270.5
122,269.3
122,273.2
122,272.0
122,267.1
122,264.9
122,268.0
124,267.0
124,274.9
124,266.7
124,265.8
124,274.0
124,266.8
124,270.4
124,267.9
126,267.4
126,271.4
126,340.8
126,325.5
126,271.2
126,273.8
126,298.1
126,287.4
128,291.3
128,309.1
128,291.8
128,289.6
128,285.4
128,282.2
128,286.7
128,280.6
130,285.5
130,279.3
130,275.5
130,272.2
130,288.2
130,275.6
130,280.3
130,275.5
132,276.3
132,281.9
132,276.8
132,289.8
132,285.5
132,297.1
132,276.6
132,278.2
134,278.7
134,280.4
134,278.5
134,302.6
134,281.1
134,286.3
134,276.2
134,279.0
136,273.6
136,274.5
136,273.8
136,274.5
136,273.3
136,273.9
136,271.9
136,272.0
138,274.9
138,274.8
138,273.8
138,275.4
138,274.6
138,276.4
138,273.2
138,272.6
140,274.7
140,276.3
140,273.4
140,277.0
140,276.5
140,280.6
140,274.6
140,274.3
142,277.2
142,278.4
142,279.3
142,277.5
142,283.6
142,279.3
142,278.2
142,280.4
144,289.0
144,290.7
144,289.6
144,290.6
144,292.3
144,289.8
144,289.7
144,292.7
146,300.1
146,296.4
146,304.3
146,297.7
146,299.5
146,297.8
146,297.2
146,298.4
148,306.7
148,302.8
148,306.8
148,320.2
148,305.3
148,305.2
148,305.4
148,304.2
150,305.7
150,307.2
150,304.8
150,303.0
150,306.6
150,305.1
150,306.4
150,316.5
152,304.5
152,305.3
152,308.8
152,312.1
152,305.0
152,316.4
152,306.8
152,305.5
154,303.5
154,310.1
154,302.9
154,313.2
154,307.0
154,307.5
154,305.2
154,303.9
156,305.1
156,308.5
156,305.9
156,303.7
156,305.2
156,305.2
156,307.0
156,304.8
158,303.9
158,308.5
158,308.5
158,306.9
158,311.4
158,304.7
158,307.4
158,304.3
160,303.6
160,305.5
160,305.2
160,308.7
160,367.1
160,313.1
160,305.7
160,311.3
162,304.1
162,307.6
162,313.3
162,310.7
162,308.5
162,308.4
162,308.8
162,306.6
164,307.0
164,307.0
164,305.2
164,306.8
164,308.3
164,306.3
164,308.9
164,310.8
166,309.7
166,307.6
166,310.7
166,317.2
166,307.2
166,324.9
166,314.2
166,304.8
168,305.3
168,308.8
168,306.0
168,306.7
168,308.4
168,306.3
168,334.4
168,311.6
170,311.4
170,306.7
170,306.1
170,309.9
170,305.3
170,305.1
170,306.1
170,307.8
172,298.8
172,301.3
172,298.4
172,299.4
172,299.4
172,298.5
172,297.6
172,299.2
174,302.2
174,299.8
174,303.7
174,302.8
174,299.1
174,318.4
174,300.5
174,298.3
176,299.4
176,314.4
176,301.6
176,298.2
176,303.1
176,301.3
176,299.3
176,301.8
178,300.9
178,299.4
178,301.1
178,300.1
178,298.3
178,299.7
178,304.0
178,299.7
180,319.4
180,301.5
180,305.9
180,305.5
180,299.2
180,302.2
180,302.0
180,299.3
182,301.6
182,301.1
182,299.3
182,320.4
182,302.3
182,302.8
182,309.5
182,308.7
184,304.3
184,302.1
184,302.7
184,299.3
184,313.5
184,301.4
184,312.4
184,320.0
186,305.3
186,301.7
186,298.9
186,299.3
186,314.3
186,328.3
186,301.5
186,312.7
188,309.6
188,301.7
188,309.7
188,312.1
188,301.9
188,309.4
188,300.0
188,300.6
190,299.7
190,301.0
190,313.4
190,314.3
190,304.1
190,311.6
190,300.8
190,299.2
192,307.3
192,304.0
192,313.1
192,368.4
192,302.2
192,308.8
192,299.9
192,300.5
194,305.0
194,306.2
194,301.9
194,301.4
194,310.2
194,306.4
194,304.1
194,301.6
196,303.5
196,308.0
196,300.0
196,321.2
196,306.3
196,300.9
196,302.2
196,303.9
198,304.1
198,316.6
198,307.2
198,312.9
198,306.9
198,308.1
198,315.8
198,314.1
200,304.7
200,317.6
200,308.3
200,313.7
200,330.0
200,319.2
200,307.5
200,309.5
202,312.4
202,306.9
202,312.0
202,317.5
202,307.6
202,316.9
202,310.0
202,316.1
204,310.9
204,305.7
204,316.3
204,304.2
204,305.8
204,305.5
204,314.3
204,302.9
206,305.1
206,306.7
206,310.9
206,303.3
206,307.0
206,305.5
206,301.5
206,302.0
208,307.5
208,305.5
208,312.7
208,304.2
208,312.4
208,305.1
208,304.5
208,304.8
210,306.7
210,306.5
210,311.6
210,309.1
210,308.2
210,320.9
210,306.5
210,308.3
212,306.9
212,304.9
212,320.1
212,312.1
212,322.6
212,304.9
212,308.5
212,308.6
214,322.7
214,326.0
214,328.5
214,321.8
214,336.6
214,327.5
214,322.2
214,322.7
216,321.9
216,333.8
216,319.4
216,320.9
216,322.4
216,331.9
216,320.4
216,321.1
218,330.1
218,322.9
218,325.5
218,320.8
218,326.3
218,331.0
218,322.3
218,321.2
220,325.6
220,327.8
220,328.3
220,325.9
220,340.2
220,322.3
220,333.4
220,326.9
222,361.2
222,361.9
222,361.6
222,361.5
222,365.0
222,363.9
222,360.2
222,365.3
224,370.6
224,372.6
224,364.6
224,361.9
224,366.0
224,376.9
224,428.0
224,364.5
226,371.2
226,384.8
226,390.2
226,375.8
226,365.4
226,368.4
226,363.6
226,369.9
228,350.8
228,350.4
228,351.3
228,350.7
228,351.7
228,350.7
228,354.3
228,364.9
230,386.4
230,361.7
230,385.1
230,478.0
230,397.3
230,355.0
230,352.8
230,369.1
232,374.6
232,355.2
232,358.3
232,352.4
232,349.7
232,354.0
232,352.8
232,352.8
234,351.1
234,360.7
234,356.9
234,353.4
234,357.5
234,352.4
234,354.9
234,355.9
236,376.9
236,368.7
236,355.2
236,360.5
236,352.5
236,356.6
236,354.7
236,356.7
238,362.4
238,362.1
238,356.0
238,355.3
238,362.5
238,353.5
238,366.2
238,355.6
240,360.3
240,363.1
240,362.5
240,381.2
240,355.8
240,356.1
240,354.7
240,355.5
242,358.1
242,356.9
242,357.3
242,374.2
242,372.8
242,363.8
242,361.2
242,358.0
244,357.1
244,356.4
244,358.7
244,373.9
244,358.6
244,356.0
244,356.2
244,357.8
246,366.9
246,360.1
246,360.3
246,359.4
246,356.5
246,359.9
246,363.0
246,359.2
248,367.6
248,362.4
248,362.7
248,360.5
248,361.6
248,368.9
248,359.2
248,360.1
250,363.3
250,362.0
250,360.9
250,358.6
250,365.6
250,362.4
250,362.6
250,370.8
252,363.3
252,362.3
252,361.5
252,366.4
252,364.6
252,367.2
252,363.1
252,362.2
254,362.1
254,363.3
254,365.4
254,364.0
254,362.5
254,363.2
254,364.0
254,365.3
256,375.4
256,397.6
256,369.1
256,370.3
256,391.7
256,377.2
256,368.4
256,369.2

Btree/Ascending/Order:
2,78.90
2,82.06
2,78.61
2,78.55
2,78.33
2,78.82
2,78.46
2,78.96
4,66.68
4,66.91
4,67.09
4,67.08
4,66.76
4,67.39
4,67.00
4,66.91
6,58.35
6,58.53
6,58.39
6,58.63
6,58.98
6,58.56
6,58.58
6,58.32
8,56.20
8,56.19
8,56.14
8,56.22
8,56.14
8,56.54
8,56.29
8,56.47
10,52.20
10,52.37
10,52.40
10,52.62
10,52.21
10,52.42
10,52.23
10,52.70
12,53.27
12,53.29
12,52.73
12,52.85
12,52.94
12,52.85
12,52.93
12,52.91
14,50.16
14,50.31
14,50.16
14,50.31
14,50.12
14,50.17
14,50.38
14,50.11
16,50.60
16,50.71
16,50.56
16,50.50
16,50.47
16,50.67
16,50.96
16,50.45
18,50.48
18,50.57
18,50.58
18,50.61
18,50.58
18,50.57
18,50.70
18,50.78
20,51.51
20,51.70
20,51.50
20,51.46
20,51.32
20,51.52
20,51.41
20,51.69
22,55.68
22,54.86
22,56.50
22,55.91
22,55.72
22,55.00
22,55.66
22,54.95
24,57.14
24,57.67
24,58.09
24,57.20
24,57.29
24,57.55
24,57.09
24,57.66
26,59.80
26,59.87
26,59.74
26,59.80
26,59.74
26,60.08
26,59.72
26,60.33
28,57.43
28,57.74
28,57.56
28,57.68
28,57.60
28,57.55
28,57.77
28,57.68
30,55.83
30,56.00
30,56.76
30,55.66
30,56.15
30,55.72
30,56.12
30,55.61
32,55.48
32,54.86
32,54.88
32,55.16
32,55.24
32,54.83
32,54.85
32,54.84
34,54.70
34,56.05
34,54.80
34,54.74
34,54.90
34,54.63
34,55.15
34,55.18
36,55.61
36,56.61
36,56.34
36,55.79
36,55.77
36,55.92
36,55.69
36,56.08
38,57.35
38,57.57
38,57.51
38,57.61
38,57.39
38,57.50
38,57.60
38,57.23
40,57.54
40,57.70
40,57.89
40,57.80
40,57.68
40,57.68
40,57.82
40,57.63
42,58.91
42,58.40
42,58.82
42,59.00
42,58.46
42,58.65
42,58.32
42,59.45
44,60.16
44,60.19
44,60.33
44,60.88
44,60.40
44,60.80
44,60.19
44,60.36
46,60.71
46,61.35
46,61.94
46,60.45
46,60.54
46,60.49
46,60.47
46,60.62
48,62.41
48,63.44
48,62.36
48,62.31
48,62.48
48,62.29
48,62.99
48,62.88
50,62.56
50,64.98
50,62.64
50,62.65
50,62.54
50,63.62
50,63.03
50,62.71
52,64.44
52,64.71
52,64.72
52,64.63
52,64.67
52,64.33
52,64.71
52,65.04
54,66.63
54,64.99
54,64.16
54,65.20
54,64.81
54,64.37
54,65.12
54,64.39
56,65.65
56,65.88
56,65.86
56,66.26
56,65.68
56,65.69
56,65.89
56,65.96
58,69.95
58,70.65
58,69.74
58,69.69
58,69.72
58,69.59
58,69.84
58,69.53
60,68.75
60,68.61
60,69.82
60,68.70
60,68.30
60,68.47
60,68.42
60,68.33
62,74.12
62,74.36
62,74.12
62,74.14
62,74.22
62,74.80
62,76.66
62,74.32
64,72.43
64,72.77
64,72.69
64,72.76
64,72.61
64,72.87
64,73.62
64,72.88
66,71.85
66,71.82
66,71.41
66,73.81
66,71.88
66,71.68
66,71.66
66,71.60
68,72.15
68,71.60
68,71.06
68,71.14
68,71.34
68,71.08
68,71.15
68,71.04
70,79.40
70,79.93
70,79.38
70,79.21
70,79.95
70,79.50
70,79.35
70,81.13
72,78.06
72,78.18
72,78.40
72,79.67
72,80.25
72,78.54
72,78.21
72,78.25
74,78.56
74,80.98
74,77.37
74,77.71
74,77.30
74,77.47
74,77.47
74,77.40
76,76.92
76,76.93
76,76.91
76,76.88
76,78.56
76,76.94
76,77.26
76,76.78
78,76.55
78,76.35
78,76.45
78,77.38
78,76.84
78,76.51
78,76.71
78,76.33
80,86.64
80,86.98
80,86.89
80,86.58
80,86.86
80,87.36
80,86.69
80,87.46
82,85.99
82,87.49
82,87.13
82,86.25
82,85.74
82,85.96
82,85.99
82,85.92
84,85.35
84,85.49
84,85.23
84,85.43
84,86.47
84,85.36
84,85.46
84,85.56
86,85.04
86,84.72
86,84.99
86,84.98
86,85.00
86,85.05
86,85.01
86,84.88
88,84.41
88,85.81
88,84.76
88,85.56
88,84.56
88,84.09
88,84.20
88,84.47
90,84.80
90,83.99
90,84.03
90,84.42
90,83.88
90,84.02
90,84.85
90,83.83
92,83.43
92,83.67
92,84.75
92,83.79
92,83.79
92,83.74
92,84.51
92,83.85
94,83.65
94,83.99
94,83.50
94,83.33
94,83.25
94,83.10
94,83.18
94,85.28
96,83.59
96,84.20
96,83.33
96,83.34
96,83.60
96,84.14
96,83.13
96,83.33
98,83.18
98,83.12
98,82.95
98,83.16
98,83.23
98,83.07
98,82.80
98,83.10
100,84.23
100,82.81
100,83.79
100,83.85
100,83.15
100,84.04
100,84.27
100,83.17
102,85.45
102,82.94
102,82.84
102,82.79
102,82.95
102,82.82
102,82.73
102,82.81
104,83.17
104,83.05
104,82.99
104,83.28
104,82.87
104,83.57
104,82.65
104,82.82
106,83.00
106,82.67
106,82.91
106,82.59
106,82.56
106,82.80
106,82.65
106,82.69
108,82.72
108,82.89
108,82.60
108,82.60
108,82.63
108,82.63
108,83.10
108,82.62
110,83.33
110,82.88
110,82.96
110,82.66
110,82.77
110,83.03
110,84.15
110,83.15
112,83.91
112,82.95
112,83.14
112,83.24
112,83.00
112,83.00
112,82.64
112,83.09
114,82.89
114,83.29
114,82.99
114,83.06
114,83.22
114,82.94
114,83.05
114,82.93
116,82.99
116,82.90
116,82.93
116,84.76
116,90.34
116,82.97
116,84.01
116,83.03
118,84.69
118,83.55
118,83.57
118,83.45
118,83.48
118,84.42
118,83.44
118,83.40
120,83.75
120,83.08
120,83.41
120,83.72
120,83.17
120,82.85
120,83.78
120,83.40
122,83.40
122,83.74
122,84.43
122,83.62
122,83.80
122,83.56
122,84.54
122,84.38
124,84.45
124,83.44
124,83.57
124,84.12
124,83.44
124,84.09
124,85.00
124,83.67
126,83.86
126,84.08
126,84.19
126,84.20
126,83.70
126,84.01
126,84.30
126,83.87
128,84.53
128,84.12
128,84.37
128,85.17
128,84.06
128,83.85
128,84.50
128,84.15
130,84.34
130,84.77
130,90.87
130,84.10
130,84.72
130,84.29
130,84.25
130,84.03
132,84.91
132,84.76
132,84.56
132,84.73
132,84.83
132,84.99
132,84.75
132,84.69
134,85.66
134,84.93
134,84.91
134,85.13
134,87.88
134,86.06
134,85.14
134,85.58
136,84.94
136,85.11
136,85.14
136,85.35
136,85.89
136,85.05
136,86.03
136,85.25
138,86.74
138,86.91
138,85.54
138,85.91
138,86.12
138,86.77
138,85.63
138,86.92
140,86.17
140,85.86
140,85.38
140,85.50
140,85.73
140,85.97
140,85.60
140,85.56
142,86.34
142,86.12
142,86.17
142,86.33
142,86.69
142,86.24
142,86.22
142,86.35
144,86.03
144,87.04
144,87.03
144,86.40
144,86.17
144,86.24
144,86.54
144,86.24
146,87.14
146,86.69
146,87.54
146,86.26
146,86.37
146,86.58
146,86.42
146,87.03
148,87.20
148,87.17
148,86.91
148,86.94
148,86.73
148,87.26
148,86.92
148,86.73
150,87.26
150,87.81
150,87.91
150,87.57
150,87.77
150,87.61
150,87.45
150,87.97
152,87.57
152,88.28
152,87.97
152,87.47
152,88.24
152,89.14
152,88.20
152,87.81
154,88.85
154,87.82
154,88.12
154,88.18
154,87.67
154,87.98
154,88.13
154,87.89
156,88.72
156,88.62
156,89.25
156,88.28
156,89.90
156,88.24
156,88.72
156,88.88
158,89.05
158,89.79
158,88.90
158,88.55
158,88.72
158,88.73
158,88.60
158,88.72
160,90.10
160,89.31
160,89.33
160,89.43
160,90.01
160,89.40
160,90.64
160,88.90
162,89.28
162,89.54
162,90.06
162,89.97
162,89.97
162,89.41
162,89.18
162,89.69
164,90.66
164,90.05
164,90.20
164,90.86
164,89.82
164,91.25
164,90.49
164,90.10
166,91.70
166,91.15
166,90.17
166,90.47
166,91.58
166,90.43
166,90.79
166,90.84
168,90.50
168,90.51
168,91.41
168,89.92
168,90.84
168,90.10
168,94.89
168,89.76
170,91.29
170,90.38
170,90.92
170,91.16
170,90.56
170,94.11
170,90.56
170,91.20
172,91.55
172,93.33
172,92.30
172,92.07
172,91.72
172,92.64
172,91.72
172,92.02
174,91.97
174,91.98
174,91.96
174,91.77
174,91.96
174,91.93
174,91.45
174,91.93
176,92.48
176,93.15
176,92.51
176,93.39
176,92.62
176,93.46
176,93.40
176,94.63
178,92.55
178,93.25
178,92.10
178,92.70
178,93.17
178,92.72
178,92.16
178,94.30
180,93.49
180,93.43
180,92.32
180,94.13
180,92.84
180,95.14
180,92.62
180,93.79
182,95.60
182,94.72
182,93.76
182,94.72
182,95.16
182,93.80
182,93.73
182,94.28
184,93.21
184,93.65
184,93.37
184,93.40
184,93.35
184,93.37
184,93.40
184,93.38
186,94.17
186,94.04
186,94.46
186,94.30
186,93.98
186,94.70
186,93.94
186,94.71
188,95.40
188,95.97
188,95.63
188,96.68
188,96.36
188,95.54
188,95.00
188,95.56
190,95.17
190,94.89
190,94.64
190,95.72
190,95.57
190,94.60
190,94.29
190,94.39
192,96.01
192,96.01
192,96.18
192,95.89
192,95.52
192,95.87
192,96.30
192,97.53
194,95.89
194,95.23
194,95.78
194,95.19
194,95.64
194,95.04
194,94.53
194,95.33
196,97.58
196,97.65
196,97.38
196,97.72
196,96.97
196,97.21
196,97.34
196,98.47
198,95.99
198,95.83
198,96.24
198,96.33
198,96.03
198,98.17
198,95.99
198,96.79
200,98.13
200,98.22
200,97.74
200,98.01
200,98.00
200,99.51
200,97.94
200,97.96
202,97.80
202,97.39
202,97.21
202,97.26
202,97.45
202,97.39
202,98.14
202,97.32
204,99.48
204,100.4
204,100.1
204,99.85
204,99.30
204,99.35
204,106.3
204,99.89
206,99.24
206,98.98
206,99.95
206,98.79
206,98.72
206,98.62
206,98.54
206,98.80
208,101.1
208,102.0
208,101.6
208,101.1
208,101.7
208,101.3
208,101.5
208,101.3
210,100.5
210,100.2
210,101.2
210,100.6
210,100.6
210,100.4
210,100.4
210,101.0
212,100.1
212,100.5
212,100.5
212,100.7
212,100.5
212,100.8
212,100.5
212,100.6
214,103.6
214,104.7
214,102.5
214,102.1
214,102.6
214,102.1
214,103.4
214,102.7
216,101.9
216,103.0
216,103.3
216,101.7
216,101.9
216,101.7
216,101.8
216,103.5
218,104.9
218,105.1
218,104.9
218,105.3
218,106.3
218,104.9
218,106.0
218,104.6
220,104.2
220,103.9
220,104.4
220,105.0
220,105.4
220,103.8
220,104.3
220,104.9
222,103.5
222,103.1
222,103.7
222,104.5
222,103.4
222,104.8
222,103.6
222,103.9
224,106.5
224,107.1
224,106.6
224,106.7
224,106.7
224,106.7
224,106.7
224,106.7
226,105.8
226,106.7
226,106.0
226,105.8
226,106.1
226,105.9
226,107.3
226,106.7
228,106.0
228,106.2
228,105.7
228,105.3
228,105.8
228,105.5
228,105.6
228,106.4
230,108.9
230,109.1
230,109.0
230,109.0
230,109.0
230,108.3
230,108.9
230,108.7
232,107.8
232,108.0
232,107.6
232,107.9
232,108.5
232,108.0
232,108.3
232,108.0
234,107.9
234,108.4
234,107.2
234,108.7
234,108.2
234,108.1
234,108.3
234,108.2
236,111.6
236,111.2
236,111.4
236,111.4
236,111.1
236,111.8
236,110.9
236,111.6
238,110.5
238,112.1
238,110.5
238,110.7
238,110.2
238,111.1
238,110.5
238,110.9
240,110.3
240,110.5
240,111.2
240,110.3
240,110.1
240,110.5
240,110.2
240,110.3
242,114.4
242,114.3
242,114.1
242,114.8
242,114.6
242,114.5
242,114.2
242,114.8
244,113.2
244,114.3
244,114.9
244,113.8
244,113.9
244,113.6
244,113.1
244,114.1
246,112.3
246,113.6
246,113.3
246,112.9
246,112.9
246,112.5
246,112.7
246,112.5
248,112.2
248,112.3
248,112.1
248,112.9
248,112.4
248,126.9
248,112.4
248,113.5
250,117.6
250,117.0
250,117.9
250,117.0
250,116.6
250,117.0
250,117.0
250,117.2
252,115.4
252,115.9
252,115.7
252,115.5
252,116.1
252,115.6
252,116.6
252,116.0
254,114.7
254,115.6
254,115.3
254,115.5
254,115.2
254,115.3
254,115.1
254,115.6
256,115.0
256,115.6
256,114.7
256,115.5
256,115.1
256,115.2
256,115.3
256,115.6

Get/Btree/Descending:
2,81.75
2,80.69
2,81.59
2,82.52
2,79.59
2,80.24
2,80.30
2,80.75
4,65.60
4,65.54
4,64.32
4,65.23
4,63.97
4,65.81
4,63.97
4,65.23
6,55.65
6,56.10
6,55.90
6,56.38
6,56.03
6,56.60
6,55.82
6,56.33
8,53.55
8,53.77
8,53.01
8,53.91
8,53.28
8,53.88
8,53.16
8,53.41
10,49.67
10,49.93
10,49.91
10,50.21
10,49.98
10,50.20
10,49.86
10,50.08
12,50.68
12,50.60
12,50.49
12,50.81
12,50.63
12,50.57
12,50.52
12,50.51
14,48.31
14,48.46
14,48.34
14,48.77
14,48.51
14,48.40
14,48.23
14,48.29
16,49.13
16,48.73
16,48.64
16,48.76
16,48.91
16,48.62
16,48.83
16,48.77
18,48.41
18,48.37
18,48.57
18,48.42
18,48.54
18,49.13
18,48.31
18,48.35
20,48.89
20,48.92
20,48.85
20,48.91
20,49.00
20,49.05
20,48.81
20,48.85
22,52.73
22,53.05
22,53.18
22,53.20
22,53.80
22,53.28
22,53.36
22,52.77
24,56.34
24,58.57
24,56.04
24,55.58
24,56.30
24,55.75
24,55.19
24,55.49
26,58.67
26,59.46
26,58.67
26,58.99
26,58.90
26,58.70
26,59.03
26,58.78
28,57.28
28,57.23
28,56.96
28,57.18
28,57.15
28,56.90
28,57.05
28,57.06
30,55.53
30,55.30
30,55.79
30,55.80
30,55.27
30,55.48
30,55.30
30,55.25
32,54.59
32,54.79
32,54.46
32,54.45
32,54.25
32,54.55
32,54.36
32,54.54
34,55.30
34,54.78
34,54.87
34,54.96
34,54.63
34,54.80
34,54.89
34,54.83
36,55.92
36,55.91
36,56.09
36,55.87
36,56.01
36,56.52
36,55.85
36,55.77
38,58.13
38,58.64
38,57.98
38,57.98
38,58.08
38,58.61
38,59.29
38,58.15
40,58.24
40,58.23
40,58.11
40,58.13
40,58.26
40,58.05
40,58.23
40,58.71
42,58.67
42,59.10
42,59.10
42,58.64
42,59.04
42,58.82
42,58.91
42,58.73
44,60.69
44,60.86
44,61.16
44,61.39
44,60.99
44,61.76
44,60.81
44,60.88
46,61.02
46,60.93
46,60.91
46,60.98
46,60.98
46,61.14
46,61.00
46,61.67
48,63.34
48,62.71
48,62.41
48,63.32
48,62.80
48,63.59
48,63.11
48,64.90
50,63.39
50,63.34
50,63.11
50,63.42
50,63.05
50,63.09
50,63.87
50,63.14
52,65.20
52,65.14
52,65.37
52,65.06
52,65.09
52,65.08
52,65.08
52,65.46
54,65.07
54,64.91
54,64.87
54,64.11
54,64.76
54,64.00
54,64.74
54,66.40
56,66.66
56,66.79
56,66.24
56,66.63
56,66.48
56,66.55
56,66.58
56,67.81
58,70.16
58,70.63
58,70.32
58,70.51
58,70.49
58,71.20
58,70.15
58,70.55
60,69.20
60,69.08
60,69.22
60,69.49
60,69.32
60,68.95
60,69.24
60,69.85
62,74.62
62,74.42
62,77.14
62,74.64
62,74.65
62,75.02
62,74.57
62,74.65
64,73.28
64,73.41
64,73.37
64,73.74
64,73.48
64,73.17
64,73.03
64,73.38
66,72.58
66,72.68
66,72.62
66,72.97
66,72.42
66,72.56
66,72.41
66,72.67
68,72.32
68,72.05
68,72.93
68,72.50
68,72.11
68,72.18
68,72.15
68,72.10
70,80.93
70,80.36
70,80.64
70,80.09
70,80.18
